timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-02-02T00:00:00.000Z";"2023-02-02T23:59:59.999Z";"2023-02-02T00:46:00.000Z";"2023-02-02T22:01:00.000Z";1.0000867912;1.0004553319;0.9993697274;0.9997748367;4233203635.46;42381938670.52;"2023-02-02T23:59:59.999Z"
"2023-02-01T00:00:00.000Z";"2023-02-01T23:59:59.999Z";"2023-02-01T21:08:00.000Z";"2023-02-01T15:52:00.000Z";1.0000171123;1.0007714077;0.9995247442;1.0001497227;3454788462.57;42303765538.37;"2023-02-01T23:59:59.999Z"
"2023-01-31T00:00:00.000Z";"2023-01-31T23:59:59.999Z";"2023-01-31T22:52:00.000Z";"2023-01-31T21:19:00.000Z";1.0000206699;1.0004307564;0.9996504586;1.0000580659;2960609713.32;42405363468.75;"2023-01-31T23:59:59.999Z"
"2023-01-30T00:00:00.000Z";"2023-01-30T23:59:59.999Z";"2023-01-30T21:13:00.000Z";"2023-01-30T19:13:00.000Z";1.0000747593;1.0003334967;0.9995034196;1.0001009658;3562976034.92;42712729289.76;"2023-01-30T23:59:59.999Z"
"2023-01-29T00:00:00.000Z";"2023-01-29T23:59:59.999Z";"2023-01-29T19:17:00.000Z";"2023-01-29T02:10:00.000Z";1.0001135747;1.0003929436;0.9996547688;1.0000010326;2963258500.13;43086077902.99;"2023-01-29T23:59:59.999Z"
"2023-01-28T00:00:00.000Z";"2023-01-28T23:59:59.999Z";"2023-01-28T00:49:00.000Z";"2023-01-28T20:58:00.000Z";0.9999816199;1.0002646238;0.9996351453;1.0001297874;2554816546.66;43093041224.96;"2023-01-28T23:59:59.999Z"
"2023-01-27T00:00:00.000Z";"2023-01-27T23:59:59.999Z";"2023-01-27T14:52:00.000Z";"2023-01-27T01:39:00.000Z";0.9999798033;1.0003878725;0.9995799721;1.0000265842;3615689954.55;43085379436.97;"2023-01-27T23:59:59.999Z"
"2023-01-26T00:00:00.000Z";"2023-01-26T23:59:59.999Z";"2023-01-26T00:46:00.000Z";"2023-01-26T14:55:00.000Z";1.0000285465;1.0003386924;0.9996284469;0.9999601858;3258930502.14;43297905509.31;"2023-01-26T23:59:59.999Z"
"2023-01-25T00:00:00.000Z";"2023-01-25T23:59:59.999Z";"2023-01-25T22:04:00.000Z";"2023-01-25T01:27:00.000Z";0.9999327359;1.0005062022;0.9995004483;1.0000623988;4154869646.86;43491997137.64;"2023-01-25T23:59:59.999Z"
"2023-01-24T00:00:00.000Z";"2023-01-24T23:59:59.999Z";"2023-01-24T02:21:00.000Z";"2023-01-24T22:29:00.000Z";0.9998259186;1.0003212036;0.9990892893;0.9999581854;3576076256.6;43614916486.19;"2023-01-24T23:59:59.999Z"
"2023-01-23T00:00:00.000Z";"2023-01-23T23:59:59.999Z";"2023-01-23T14:54:00.000Z";"2023-01-23T15:01:00.000Z";0.9998365941;1.0004258998;0.9994233676;0.9998580394;3419783936.23;43485738354.43;"2023-01-23T23:59:59.999Z"
"2023-01-22T00:00:00.000Z";"2023-01-22T23:59:59.999Z";"2023-01-22T12:49:00.000Z";"2023-01-22T20:54:00.000Z";0.9998605261;1.0003855003;0.9994306915;0.999976225;3227947507.01;43480831666.18;"2023-01-22T23:59:59.999Z"
"2023-01-21T00:00:00.000Z";"2023-01-21T23:59:59.999Z";"2023-01-21T00:08:00.000Z";"2023-01-21T10:28:00.000Z";1.000298291;1.0005046216;0.9991431729;0.9998404762;3742948233.77;43349621955.78;"2023-01-21T23:59:59.999Z"
"2023-01-20T00:00:00.000Z";"2023-01-20T23:59:59.999Z";"2023-01-20T21:06:00.000Z";"2023-01-20T06:17:00.000Z";1.0000416162;1.0006806853;0.9996666011;1.0002654042;3444375885.21;43107645804.63;"2023-01-20T23:59:59.999Z"
"2023-01-19T00:00:00.000Z";"2023-01-19T23:59:59.999Z";"2023-01-19T15:08:00.000Z";"2023-01-19T12:49:00.000Z";0.9997963725;1.0003080212;0.9997432893;1.0000240661;3098920630.97;42879100827.88;"2023-01-19T23:59:59.999Z"
"2023-01-18T00:00:00.000Z";"2023-01-18T23:59:59.999Z";"2023-01-18T17:08:00.000Z";"2023-01-18T16:31:00.000Z";0.9998081742;1.0006840245;0.9993915478;0.9998447964;4209476193.86;43088733130.48;"2023-01-18T23:59:59.999Z"
"2023-01-17T00:00:00.000Z";"2023-01-17T23:59:59.999Z";"2023-01-17T14:56:00.000Z";"2023-01-17T01:14:00.000Z";1.0000082143;1.0003578637;0.9996184035;0.9998101268;2965132328.45;43562303528.13;"2023-01-17T23:59:59.999Z"
"2023-01-16T00:00:00.000Z";"2023-01-16T23:59:59.999Z";"2023-01-16T19:08:00.000Z";"2023-01-16T08:11:00.000Z";0.9998996473;1.0004949277;0.9996269089;0.9999616359;2899726939.7;43851959331.21;"2023-01-16T23:59:59.999Z"
"2023-01-15T00:00:00.000Z";"2023-01-15T23:59:59.999Z";"2023-01-15T15:15:00.000Z";"2023-01-15T00:34:00.000Z";1.0001052459;1.000313077;0.9995454716;0.9999262052;2635965361.28;43893297850.26;"2023-01-15T23:59:59.999Z"
"2023-01-14T00:00:00.000Z";"2023-01-14T23:59:59.999Z";"2023-01-14T00:40:00.000Z";"2023-01-14T09:23:00.000Z";1.0001807789;1.0007850098;0.9993901055;1.0000837939;4297415658.48;43660587269.41;"2023-01-14T23:59:59.999Z"
"2023-01-13T00:00:00.000Z";"2023-01-13T23:59:59.999Z";"2023-01-13T21:40:00.000Z";"2023-01-13T16:11:00.000Z";1.0000807124;1.0005384291;0.9996056127;1.0002467555;3509707746.17;43440525487.68;"2023-01-13T23:59:59.999Z"
"2023-01-12T00:00:00.000Z";"2023-01-12T23:59:59.999Z";"2023-01-12T18:00:00.000Z";"2023-01-12T13:32:00.000Z";1.000114614;1.0004469175;0.9992766335;1.0000721496;4571366092.4;43926215655.03;"2023-01-12T23:59:59.999Z"
"2023-01-11T00:00:00.000Z";"2023-01-11T23:59:59.999Z";"2023-01-11T23:36:00.000Z";"2023-01-11T13:42:00.000Z";1.0000078865;1.0003844194;0.9997021738;1.0001315675;2801305359.51;43846451900.12;"2023-01-11T23:59:59.999Z"
"2023-01-10T00:00:00.000Z";"2023-01-10T23:59:59.999Z";"2023-01-10T16:00:00.000Z";"2023-01-10T02:41:00.000Z";1.0000046549;1.0002347241;0.9997058409;0.9999874673;2630571530.49;43655800464.3;"2023-01-10T23:59:59.999Z"
"2023-01-09T00:00:00.000Z";"2023-01-09T23:59:59.999Z";"2023-01-09T01:40:00.000Z";"2023-01-09T23:09:00.000Z";1.0002375128;1.0003584478;0.9995876122;1.0000461006;3646138496.28;43583378611.65;"2023-01-09T23:59:59.999Z"
"2023-01-08T00:00:00.000Z";"2023-01-08T23:59:59.999Z";"2023-01-08T23:58:00.000Z";"2023-01-08T00:58:00.000Z";0.9999453689;1.0003637545;0.9998327352;1.0001961164;1788498968.59;43950584710.06;"2023-01-08T23:59:59.999Z"
"2023-01-07T00:00:00.000Z";"2023-01-07T23:59:59.999Z";"2023-01-07T01:01:00.000Z";"2023-01-07T16:58:00.000Z";1.0000145765;1.0003274044;0.9998776273;0.9999819088;1570732741.85;43796523902.41;"2023-01-07T23:59:59.999Z"
"2023-01-06T00:00:00.000Z";"2023-01-06T23:59:59.999Z";"2023-01-06T21:41:00.000Z";"2023-01-06T05:15:00.000Z";1.0000080859;1.0003429748;0.9997960604;1.0000127356;2361812755.19;43662650871.26;"2023-01-06T23:59:59.999Z"
"2023-01-05T00:00:00.000Z";"2023-01-05T23:59:59.999Z";"2023-01-05T21:10:00.000Z";"2023-01-05T09:48:00.000Z";1.0000112591;1.0002165403;0.9998055117;1.000020564;2080129329.75;43742033331.41;"2023-01-05T23:59:59.999Z"
"2023-01-04T00:00:00.000Z";"2023-01-04T23:59:59.999Z";"2023-01-04T03:08:00.000Z";"2023-01-04T15:10:00.000Z";1.0001090261;1.0003017345;0.9997380507;1.0000035978;2402538600.07;44184922269.79;"2023-01-04T23:59:59.999Z"
"2023-01-03T00:00:00.000Z";"2023-01-03T23:59:59.999Z";"2023-01-03T06:23:00.000Z";"2023-01-03T15:34:00.000Z";1.000009539;1.0002514014;0.9997089764;1.0000981088;2006189065.16;44165267146.31;"2023-01-03T23:59:59.999Z"
"2023-01-02T00:00:00.000Z";"2023-01-02T23:59:59.999Z";"2023-01-02T09:07:00.000Z";"2023-01-02T01:09:00.000Z";1.0000140923;1.000216644;0.999848455;0.9999886989;1562545140.01;44700249571.44;"2023-01-02T23:59:59.999Z"
"2023-01-01T00:00:00.000Z";"2023-01-01T23:59:59.999Z";"2023-01-01T06:20:00.000Z";"2023-01-01T00:44:00.000Z";1.0000221275;1.0003623683;0.9998542078;0.9999932734;1197927575.87;44584840756.22;"2023-01-01T23:59:59.999Z"
"2022-12-31T00:00:00.000Z";"2022-12-31T23:59:59.999Z";"2022-12-31T07:55:00.000Z";"2022-12-31T01:05:00.000Z";1.000196047;1.0003410496;0.9998770287;1.0000285996;1329559200.18;44540806740.11;"2022-12-31T23:59:59.999Z"
"2022-12-30T00:00:00.000Z";"2022-12-30T23:59:59.999Z";"2022-12-30T15:21:00.000Z";"2022-12-30T07:33:00.000Z";1.0001016663;1.0002956926;0.9998519194;1.0001208866;1879667313.61;44497509139.59;"2022-12-30T23:59:59.999Z"
"2022-12-29T00:00:00.000Z";"2022-12-29T23:59:59.999Z";"2022-12-29T09:25:00.000Z";"2022-12-29T02:11:00.000Z";1.0001565627;1.0003311891;0.9997828525;1.0001384377;1972864412.97;44512703404.46;"2022-12-29T23:59:59.999Z"
"2022-12-28T00:00:00.000Z";"2022-12-28T23:59:59.999Z";"2022-12-28T14:36:00.000Z";"2022-12-28T03:12:00.000Z";1.0001275175;1.0002443502;0.9997706419;1.0001851921;2210122747.13;44392174543.11;"2022-12-28T23:59:59.999Z"
"2022-12-27T00:00:00.000Z";"2022-12-27T23:59:59.999Z";"2022-12-27T00:02:00.000Z";"2022-12-27T15:04:00.000Z";1.0001036083;1.0002722413;0.999697949;1.0001687711;1696141536.5;44187349388.82;"2022-12-27T23:59:59.999Z"
"2022-12-26T00:00:00.000Z";"2022-12-26T23:59:59.999Z";"2022-12-26T23:56:00.000Z";"2022-12-26T13:13:00.000Z";1.0001097101;1.0001960864;0.9998540292;1.0001027859;1442718611.75;44458548786.9;"2022-12-26T23:59:59.999Z"
"2022-12-25T00:00:00.000Z";"2022-12-25T23:59:59.999Z";"2022-12-25T21:55:00.000Z";"2022-12-25T19:09:00.000Z";1.0000293671;1.0002153045;0.9997551945;1.0000823125;1380163674.19;44348890607.38;"2022-12-25T23:59:59.999Z"
"2022-12-24T00:00:00.000Z";"2022-12-24T23:59:59.999Z";"2022-12-24T15:14:00.000Z";"2022-12-24T09:36:00.000Z";1.0000129979;1.0002339329;0.999917695;1.0000461797;915340746.41;44217845875.15;"2022-12-24T23:59:59.999Z"
"2022-12-23T00:00:00.000Z";"2022-12-23T23:59:59.999Z";"2022-12-23T03:07:00.000Z";"2022-12-23T13:31:00.000Z";1.0001199451;1.0002710139;0.999785763;1.0000341741;1885345751.06;44121016268.08;"2022-12-23T23:59:59.999Z"
"2022-12-22T00:00:00.000Z";"2022-12-22T23:59:59.999Z";"2022-12-22T20:31:00.000Z";"2022-12-22T14:34:00.000Z";1.0000400826;1.0003426529;0.9995059111;1.0001103515;1850998745.45;44195695676.45;"2022-12-22T23:59:59.999Z"
"2022-12-21T00:00:00.000Z";"2022-12-21T23:59:59.999Z";"2022-12-21T08:55:00.000Z";"2022-12-21T00:16:00.000Z";0.9999872141;1.0002702035;0.9997361733;1.0000956844;1950566711.63;44279860042.43;"2022-12-21T23:59:59.999Z"
"2022-12-20T00:00:00.000Z";"2022-12-20T23:59:59.999Z";"2022-12-20T01:36:00.000Z";"2022-12-20T16:07:00.000Z";1.0001903617;1.0004428697;0.9997627156;0.9999911153;2562520189.76;44463257142.9;"2022-12-20T23:59:59.999Z"
"2022-12-19T00:00:00.000Z";"2022-12-19T23:59:59.999Z";"2022-12-19T21:28:00.000Z";"2022-12-19T22:34:00.000Z";0.9997918722;1.0002498731;0.9993460202;1.0001911676;2366552622.42;44615147690.52;"2022-12-19T23:59:59.999Z"
"2022-12-18T00:00:00.000Z";"2022-12-18T23:59:59.999Z";"2022-12-18T04:24:00.000Z";"2022-12-18T09:34:00.000Z";1.0000192669;1.0002663845;0.9996330437;0.9997614746;1068964229.21;44963115133.34;"2022-12-18T23:59:59.999Z"
"2022-12-17T00:00:00.000Z";"2022-12-17T23:59:59.999Z";"2022-12-17T23:01:00.000Z";"2022-12-17T02:28:00.000Z";0.9998987953;1.0004097875;0.9994025904;1.0000199984;2160638040.57;44936687161.15;"2022-12-17T23:59:59.999Z"
"2022-12-16T00:00:00.000Z";"2022-12-16T23:59:59.999Z";"2022-12-16T14:33:00.000Z";"2022-12-16T09:08:00.000Z";1.000006078;1.0002461008;0.9993431135;0.9999013569;3154403231.43;44971380863.62;"2022-12-16T23:59:59.999Z"
"2022-12-15T00:00:00.000Z";"2022-12-15T23:59:59.999Z";"2022-12-15T00:16:00.000Z";"2022-12-15T01:55:00.000Z";1.0000397425;1.0002489837;0.9995704779;1.0000154917;2460794465.57;45091709113.19;"2022-12-15T23:59:59.999Z"
"2022-12-14T00:00:00.000Z";"2022-12-14T23:59:59.999Z";"2022-12-14T16:52:00.000Z";"2022-12-14T19:35:00.000Z";1.0001354712;1.0002809519;0.9996175182;0.9999795253;3151848156.67;45185110439.32;"2022-12-14T23:59:59.999Z"
"2022-12-13T00:00:00.000Z";"2022-12-13T23:59:59.999Z";"2022-12-13T13:33:00.000Z";"2022-12-13T07:20:00.000Z";1.0000959608;1.0005168325;0.9996337187;1.0001340649;3884992734.52;44456385164.6;"2022-12-13T23:59:59.999Z"
"2022-12-12T00:00:00.000Z";"2022-12-12T23:59:59.999Z";"2022-12-12T21:26:00.000Z";"2022-12-12T06:53:00.000Z";0.9999972822;1.0002877957;0.9997262292;1.0000958264;2410188440.92;42539382220.03;"2022-12-12T23:59:59.999Z"
"2022-12-11T00:00:00.000Z";"2022-12-11T23:59:59.999Z";"2022-12-11T00:58:00.000Z";"2022-12-11T22:53:00.000Z";1.0000693047;1.0003404834;0.9997398064;0.9999957645;1330942018.06;42753610681.17;"2022-12-11T23:59:59.999Z"
"2022-12-10T00:00:00.000Z";"2022-12-10T23:59:59.999Z";"2022-12-10T15:42:00.000Z";"2022-12-10T00:13:00.000Z";1.0000380279;1.0002198504;0.9999127664;1.0000722815;1280687558.32;42748698048.42;"2022-12-10T23:59:59.999Z"
"2022-12-09T00:00:00.000Z";"2022-12-09T23:59:59.999Z";"2022-12-09T12:42:00.000Z";"2022-12-09T18:04:00.000Z";1.0000334423;1.0003072475;0.9997610407;1.0000425085;2120225426.28;42815415274.43;"2022-12-09T23:59:59.999Z"
"2022-12-08T00:00:00.000Z";"2022-12-08T23:59:59.999Z";"2022-12-08T18:37:00.000Z";"2022-12-08T01:20:00.000Z";1.0000347705;1.0004422428;0.9998061706;1.00002863;2170271743.09;42776562427.97;"2022-12-08T23:59:59.999Z"
"2022-12-07T00:00:00.000Z";"2022-12-07T23:59:59.999Z";"2022-12-07T22:47:00.000Z";"2022-12-07T07:14:00.000Z";1.000098816;1.000199152;0.9994976527;1.0000273657;2274813215.87;42822351294.62;"2022-12-07T23:59:59.999Z"
"2022-12-06T00:00:00.000Z";"2022-12-06T23:59:59.999Z";"2022-12-06T23:23:00.000Z";"2022-12-06T11:51:00.000Z";1.0000185662;1.0002554993;0.9996702733;1.0000903281;2226009115.82;43031808748.52;"2022-12-06T23:59:59.999Z"
"2022-12-05T00:00:00.000Z";"2022-12-05T23:59:59.999Z";"2022-12-05T18:20:00.000Z";"2022-12-05T15:10:00.000Z";1.0001183866;1.0003967557;0.999679035;1.0000207452;2283841749.47;43154450166.61;"2022-12-05T23:59:59.999Z"
"2022-12-04T00:00:00.000Z";"2022-12-04T23:59:59.999Z";"2022-12-04T00:43:00.000Z";"2022-12-04T14:23:00.000Z";0.9999657523;1.0002527722;0.999810308;1.0000158105;1702758188.92;43408651648.57;"2022-12-04T23:59:59.999Z"
"2022-12-03T00:00:00.000Z";"2022-12-03T23:59:59.999Z";"2022-12-03T22:55:00.000Z";"2022-12-03T02:15:00.000Z";1.0000646701;1.0002446469;0.9997416327;0.9999623936;1795238577.16;43297629508.29;"2022-12-03T23:59:59.999Z"
"2022-12-02T00:00:00.000Z";"2022-12-02T23:59:59.999Z";"2022-12-02T23:04:00.000Z";"2022-12-02T13:34:00.000Z";1.0000120683;1.0002949071;0.9996952889;1.0000507401;2490597771.56;43173589502.63;"2022-12-02T23:59:59.999Z"
"2022-12-01T00:00:00.000Z";"2022-12-01T23:59:59.999Z";"2022-12-01T13:35:00.000Z";"2022-12-01T14:05:00.000Z";1.0000149721;1.000261143;0.9995612526;1.0000027774;2503961406.67;43049959265.84;"2022-12-01T23:59:59.999Z"
"2022-11-30T00:00:00.000Z";"2022-11-30T23:59:59.999Z";"2022-11-30T00:51:00.000Z";"2022-11-30T18:31:00.000Z";1.0000786778;1.0006075183;0.9996464026;1.000008383;3389698193.81;43214397959.67;"2022-11-30T23:59:59.999Z"
"2022-11-29T00:00:00.000Z";"2022-11-29T23:59:59.999Z";"2022-11-29T05:05:00.000Z";"2022-11-29T16:11:00.000Z";1.0002530084;1.0004438132;0.9999430455;1.0000756515;2909572697.36;43274212887.43;"2022-11-29T23:59:59.999Z"
"2022-11-28T00:00:00.000Z";"2022-11-28T23:59:59.999Z";"2022-11-28T16:48:00.000Z";"2022-11-28T01:38:00.000Z";1.0001761147;1.0006230784;0.9996778907;1.0002012338;2949046302.63;43686634355.07;"2022-11-28T23:59:59.999Z"
"2022-11-27T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-27T15:20:00.000Z";"2022-11-27T23:04:00.000Z";1.0001652431;1.0003538774;0.9998376925;1.0001409812;2289589937.07;44238097613.99;"2022-11-27T23:59:59.999Z"
"2022-11-26T00:00:00.000Z";"2022-11-26T23:59:59.999Z";"2022-11-26T01:22:00.000Z";"2022-11-26T22:49:00.000Z";1.0000808978;1.0006389898;0.9998687511;1.0001509445;2436483647.37;44056847001.74;"2022-11-26T23:59:59.999Z"
"2022-11-25T00:00:00.000Z";"2022-11-25T23:59:59.999Z";"2022-11-25T11:18:00.000Z";"2022-11-25T16:58:00.000Z";1.0001674951;1.0003160309;0.9998925119;1.0000569956;2547890809.86;43883957510.19;"2022-11-25T23:59:59.999Z"
"2022-11-24T00:00:00.000Z";"2022-11-24T23:59:59.999Z";"2022-11-24T02:04:00.000Z";"2022-11-24T10:48:00.000Z";1.0003291985;1.0006349391;0.9999647312;1.0002148209;3455771498.78;44032562708.15;"2022-11-24T23:59:59.999Z"
"2022-11-23T00:00:00.000Z";"2022-11-23T23:59:59.999Z";"2022-11-23T03:49:00.000Z";"2022-11-23T12:49:00.000Z";1.0004796088;1.0007865814;1.0000139759;1.0003272834;4043753925.76;43965435107.68;"2022-11-23T23:59:59.999Z"
"2022-11-22T00:00:00.000Z";"2022-11-22T23:59:59.999Z";"2022-11-22T13:53:00.000Z";"2022-11-22T08:19:00.000Z";1.000251588;1.0007223671;0.999969044;1.0004189373;4058680570.87;44095238057.84;"2022-11-22T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-21T23:59:59.999Z";"2022-11-21T13:24:00.000Z";"2022-11-21T01:40:00.000Z";1.0002094831;1.0007792972;0.999807543;1.0003301221;6600804024.24;44322091652.35;"2022-11-21T23:59:59.999Z"
"2022-11-20T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-20T22:11:00.000Z";"2022-11-20T21:55:00.000Z";1.0001672011;1.0004987762;0.9998317224;1.0002138382;2631891750.08;44459023733.63;"2022-11-20T23:59:59.999Z"
"2022-11-19T00:00:00.000Z";"2022-11-19T23:59:59.999Z";"2022-11-19T05:35:00.000Z";"2022-11-19T02:19:00.000Z";1.0002257657;1.0004604305;0.9999966503;1.0001563343;2142545662.92;44407654908.12;"2022-11-19T23:59:59.999Z"
"2022-11-18T00:00:00.000Z";"2022-11-18T23:59:59.999Z";"2022-11-18T10:31:00.000Z";"2022-11-18T17:04:00.000Z";1.0001598924;1.0004878283;1.0000386878;1.0002475179;2638924708.11;44004117363.12;"2022-11-18T23:59:59.999Z"
"2022-11-17T00:00:00.000Z";"2022-11-17T23:59:59.999Z";"2022-11-17T18:39:00.000Z";"2022-11-17T04:07:00.000Z";1.0001993516;1.0005262992;0.9997691158;1.0001621022;2882973153.33;44107545211.29;"2022-11-17T23:59:59.999Z"
"2022-11-16T00:00:00.000Z";"2022-11-16T23:59:59.999Z";"2022-11-16T02:34:00.000Z";"2022-11-16T09:31:00.000Z";1.0003559638;1.0005125186;0.9997886912;1.0001856334;3988959847.34;44417678195.87;"2022-11-16T23:59:59.999Z"
"2022-11-15T00:00:00.000Z";"2022-11-15T23:59:59.999Z";"2022-11-15T02:16:00.000Z";"2022-11-15T18:30:00.000Z";1.0006180483;1.0008052615;0.9998823134;1.0003448982;3132740777.54;44454062719.88;"2022-11-15T23:59:59.999Z"
"2022-11-14T00:00:00.000Z";"2022-11-14T23:59:59.999Z";"2022-11-14T07:30:00.000Z";"2022-11-14T13:52:00.000Z";1.0001351834;1.0009874468;0.9997785373;1.0005864169;4017714642.48;44288579896.05;"2022-11-14T23:59:59.999Z"
"2022-11-13T00:00:00.000Z";"2022-11-13T23:59:59.999Z";"2022-11-13T21:25:00.000Z";"2022-11-13T07:02:00.000Z";1.0001780025;1.000620306;0.99994774;1.00013634;2374782584.68;44075987661.41;"2022-11-13T23:59:59.999Z"
"2022-11-12T00:00:00.000Z";"2022-11-12T23:59:59.999Z";"2022-11-12T07:25:00.000Z";"2022-11-12T05:50:00.000Z";1.0007578061;1.0009348501;0.9999994866;1.0002235038;2456430569.19;44157589321.49;"2022-11-12T23:59:59.999Z"
"2022-11-11T00:00:00.000Z";"2022-11-11T23:59:59.999Z";"2022-11-11T04:16:00.000Z";"2022-11-11T14:20:00.000Z";1.0006599395;1.0013275993;0.9996463289;1.0007342891;4591678573.45;43825134483.69;"2022-11-11T23:59:59.999Z"
"2022-11-10T00:00:00.000Z";"2022-11-10T23:59:59.999Z";"2022-11-10T12:28:00.000Z";"2022-11-10T00:05:00.000Z";1.0003588341;1.0073301553;0.9998570184;1.00069176;9392844548.13;43584112291.18;"2022-11-10T23:59:59.999Z"
"2022-11-09T00:00:00.000Z";"2022-11-09T23:59:59.999Z";"2022-11-09T12:04:00.000Z";"2022-11-09T11:43:00.000Z";1.0001320805;1.0012065097;0.9991563728;1.0003421024;10733960294.84;42938513018.94;"2022-11-09T23:59:59.999Z"
"2022-11-08T00:00:00.000Z";"2022-11-08T23:59:59.999Z";"2022-11-08T16:09:00.000Z";"2022-11-08T19:32:00.000Z";1.0002972381;1.0013234513;0.9987104065;0.9999817544;9481272661.12;42805884317.86;"2022-11-08T23:59:59.999Z"
"2022-11-07T00:00:00.000Z";"2022-11-07T23:59:59.999Z";"2022-11-07T19:52:00.000Z";"2022-11-07T21:33:00.000Z";0.999850912;1.0003878281;0.9996575097;1.0003233485;3478168774.14;43278043798.75;"2022-11-07T23:59:59.999Z"
"2022-11-06T00:00:00.000Z";"2022-11-06T23:59:59.999Z";"2022-11-06T16:41:00.000Z";"2022-11-06T23:07:00.000Z";0.9999081693;1.0003108753;0.9995938555;0.999869271;2414704424.17;42187827667.81;"2022-11-06T23:59:59.999Z"
"2022-11-05T00:00:00.000Z";"2022-11-05T23:59:59.999Z";"2022-11-05T16:08:00.000Z";"2022-11-05T23:13:00.000Z";1.00001844;1.0003148134;0.999762415;0.9999038655;2820629268.96;42000361913.39;"2022-11-05T23:59:59.999Z"
"2022-11-04T00:00:00.000Z";"2022-11-04T23:59:59.999Z";"2022-11-04T14:32:00.000Z";"2022-11-04T12:32:00.000Z";1.0000408401;1.0004962852;0.9996690184;1.0000361223;4189794922.01;42186095522.96;"2022-11-04T23:59:59.999Z"
"2022-11-03T00:00:00.000Z";"2022-11-03T23:59:59.999Z";"2022-11-03T14:16:00.000Z";"2022-11-03T12:38:00.000Z";1.0001336867;1.0006538034;0.999793672;1.0000648319;3480226567.77;42121440315.86;"2022-11-03T23:59:59.999Z"
"2022-11-02T00:00:00.000Z";"2022-11-02T23:59:59.999Z";"2022-11-02T18:07:00.000Z";"2022-11-02T18:54:00.000Z";1.0000348725;1.0003813617;0.9995721131;1.0000965014;6343248163.79;42535914245.95;"2022-11-02T23:59:59.999Z"
"2022-11-01T00:00:00.000Z";"2022-11-01T23:59:59.999Z";"2022-11-01T06:19:00.000Z";"2022-11-01T13:49:00.000Z";1.0000122811;1.0002535067;0.9997285287;1.000044479;3559235450.58;43049181261.2;"2022-11-01T23:59:59.999Z"
"2022-10-31T00:00:00.000Z";"2022-10-31T23:59:59.999Z";"2022-10-31T09:48:00.000Z";"2022-10-31T14:01:00.000Z";1.0000857728;1.0003786761;0.9994522325;0.9999964054;5307443271.06;43537884267.33;"2022-10-31T23:59:59.999Z"
"2022-10-30T00:00:00.000Z";"2022-10-30T23:59:59.999Z";"2022-10-30T19:49:00.000Z";"2022-10-30T13:46:00.000Z";1.0000522334;1.0002608672;0.9997758184;1.0001149035;3672657263.93;43701223013.97;"2022-10-30T23:59:59.999Z"
"2022-10-29T00:00:00.000Z";"2022-10-29T23:59:59.999Z";"2022-10-29T14:12:00.000Z";"2022-10-29T10:28:00.000Z";0.9999178227;1.0004258764;0.9996990654;1.0000792588;4594883158.41;43731445119.37;"2022-10-29T23:59:59.999Z"
"2022-10-28T00:00:00.000Z";"2022-10-28T23:59:59.999Z";"2022-10-28T15:13:00.000Z";"2022-10-28T14:14:00.000Z";0.9999525977;1.0002878308;0.9996857918;0.9999226827;4000469291.74;43766758332.56;"2022-10-28T23:59:59.999Z"
"2022-10-27T00:00:00.000Z";"2022-10-27T23:59:59.999Z";"2022-10-27T12:37:00.000Z";"2022-10-27T10:44:00.000Z";1.0000223573;1.0002613275;0.9997305798;0.9999694728;4234666653.92;43890658314.59;"2022-10-27T23:59:59.999Z"
"2022-10-26T00:00:00.000Z";"2022-10-26T23:59:59.999Z";"2022-10-26T14:20:00.000Z";"2022-10-26T15:50:00.000Z";0.999926268;1.0004252848;0.9997123725;1.0000274375;4575654707.5;43924087050.92;"2022-10-26T23:59:59.999Z"
"2022-10-25T00:00:00.000Z";"2022-10-25T23:59:59.999Z";"2022-10-25T17:02:00.000Z";"2022-10-25T20:26:00.000Z";0.9999423727;1.0007322217;0.9997062213;0.9999656099;4523233355.52;43835589554.62;"2022-10-25T23:59:59.999Z"
"2022-10-24T00:00:00.000Z";"2022-10-24T23:59:59.999Z";"2022-10-24T00:02:00.000Z";"2022-10-24T14:25:00.000Z";1.0000803012;1.0002604896;0.9997666624;0.9999804262;3031244247.34;43853276612.86;"2022-10-24T23:59:59.999Z"
"2022-10-23T00:00:00.000Z";"2022-10-23T23:59:59.999Z";"2022-10-23T22:06:00.000Z";"2022-10-23T10:15:00.000Z";1.0000231325;1.0003160161;0.9997817497;1.000029691;2276952461.85;43948066114.09;"2022-10-23T23:59:59.999Z"
"2022-10-22T00:00:00.000Z";"2022-10-22T23:59:59.999Z";"2022-10-22T00:43:00.000Z";"2022-10-22T05:27:00.000Z";1.0000194778;1.0001908222;0.9998096302;1.0000288137;1929650725.71;43928990213.04;"2022-10-22T23:59:59.999Z"
"2022-10-21T00:00:00.000Z";"2022-10-21T23:59:59.999Z";"2022-10-21T13:04:00.000Z";"2022-10-21T09:10:00.000Z";0.9999860135;1.0004021181;0.9998387933;1.0000140422;3250082894.32;43884301898.06;"2022-10-21T23:59:59.999Z"
